id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,13759249,0.0,0.0,3990.0,5214.0,1437.5,2343.75,0.9924626350402832,0.986836850643158,0.0,0.0,4000.0,6000.0
1,146094,1653.0,2798.0,472.0,429.0,1937.5,2906.25,0.9919542670249939,0.986461877822876,0.0,0.0,4000.0,6000.0
2,144108,2483.0,2339.0,388.0,455.0,2562.5,2531.25,0.9914558529853821,0.9886695146560669,0.0,0.0,4000.0,6000.0
3,910849,0.0,4658.0,1729.0,564.0,1312.5,5156.25,0.9907596111297607,0.9722185134887695,0.0,0.0,4000.0,6000.0
4,129991,1232.0,3618.0,339.0,472.0,1312.5,4031.25,0.9898381233215332,0.9890810251235962,0.0,0.0,4000.0,6000.0
5,177964,2063.0,3518.0,507.0,459.0,2562.5,3656.25,0.9898319244384766,0.9891464710235596,0.0,0.0,4000.0,6000.0
6,287973,3468.0,4535.0,531.0,647.0,3937.5,4781.25,0.9896969199180603,0.9875262975692749,0.0,0.0,4000.0,6000.0
7,98355,1027.0,2405.0,303.0,417.0,1062.5,2531.25,0.9883070588111877,0.9884539246559143,0.0,0.0,4000.0,6000.0
8,4827363,0.0,0.0,2802.0,1801.0,62.5,1593.75,0.9864736795425415,0.9869483113288879,0.0,0.0,4000.0,6000.0
9,90201,622.0,40.0,319.0,315.0,687.5,281.25,0.9840378761291504,0.9833741784095764,0.0,0.0,4000.0,6000.0
10,918417,0.0,4651.0,1729.0,1175.0,1687.5,4781.25,0.9835619330406189,0.9774277806282043,0.0,0.0,4000.0,6000.0
11,91534,1014.0,20.0,320.0,372.0,1062.5,281.25,0.9835155606269836,0.9817660450935364,0.0,0.0,4000.0,6000.0
12,107142,2234.0,1106.0,343.0,324.0,2562.5,1218.75,0.9819121360778809,0.9782946109771729,0.0,0.0,4000.0,6000.0
13,89099,236.0,64.0,312.0,313.0,437.5,281.25,0.9816750884056091,0.985062301158905,0.0,0.0,4000.0,6000.0
14,82833,2234.0,0.0,329.0,263.0,2312.5,93.75,0.9816630482673645,0.9868141412734985,0.0,0.0,4000.0,6000.0
15,93038,1414.0,0.0,322.0,306.0,1687.5,93.75,0.9813832640647888,0.980361819267273,0.0,0.0,4000.0,6000.0
16,88558,1820.0,0.0,325.0,339.0,2062.5,93.75,0.9811309576034546,0.9856240749359131,0.0,0.0,4000.0,6000.0
17,104391,2235.0,709.0,336.0,382.0,2437.5,843.75,0.9809879064559937,0.97898930311203,0.0,0.0,4000.0,6000.0
18,107571,1378.0,1065.0,335.0,463.0,1687.5,1218.75,0.9798586368560791,0.9536111354827881,0.0,0.0,4000.0,6000.0
19,90395,614.0,39.0,326.0,677.0,812.5,93.75,0.9795152544975281,0.9811461567878723,0.0,0.0,4000.0,6000.0
20,90353,191.0,815.0,318.0,314.0,437.5,1031.25,0.979272723197937,0.9824022650718689,0.0,0.0,4000.0,6000.0
21,99162,2236.0,322.0,330.0,318.0,2562.5,468.75,0.9791897535324097,0.9796150326728821,0.0,0.0,4000.0,6000.0
22,92458,581.0,793.0,323.0,366.0,687.5,1031.25,0.9788269996643066,0.9806097745895386,0.0,0.0,4000.0,6000.0
23,98165,1816.0,269.0,328.0,392.0,2062.5,468.75,0.9787144064903259,0.9832444190979004,0.0,0.0,4000.0,6000.0
24,98258,1392.0,746.0,329.0,390.0,1687.5,843.75,0.9776795506477356,0.9783708453178406,0.0,0.0,4000.0,6000.0
25,90772,602.0,363.0,321.0,365.0,687.5,656.25,0.9770705699920654,0.9769264459609985,0.0,0.0,4000.0,6000.0
26,99795,960.0,1155.0,333.0,384.0,1062.5,1218.75,0.9764194488525391,0.9668383598327637,0.0,0.0,4000.0,6000.0
27,100857,1810.0,726.0,331.0,317.0,2062.5,843.75,0.9758263230323792,0.9809740781784058,0.0,0.0,4000.0,6000.0
28,89210,215.0,438.0,317.0,313.0,437.5,656.25,0.9732366800308228,0.9806264042854309,0.0,0.0,4000.0,6000.0
29,94131,1403.0,370.0,325.0,309.0,1687.5,468.75,0.9728351831436157,0.9812667369842529,0.0,0.0,4000.0,6000.0
30,95627,982.0,768.0,327.0,318.0,1062.5,1031.25,0.9717684984207153,0.979502260684967,0.0,0.0,4000.0,6000.0
31,90147,603.0,413.0,320.0,611.0,687.5,468.75,0.9714661240577698,0.9758972525596619,0.0,0.0,4000.0,6000.0
32,97485,553.0,1107.0,332.0,456.0,812.5,1406.25,0.97139972448349,0.9733198285102844,0.0,0.0,4000.0,6000.0
33,90345,241.0,39.0,700.0,1520.0,937.5,93.75,0.9697846174240112,0.9737497568130493,0.0,0.0,4000.0,6000.0
