id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,147065,3150.0,3370.0,368.0,498.0,3437.5,3843.75,0.9914042949676514,0.9876858592033386,0.0,0.0,4000.0,6000.0
1,151501,1740.0,2583.0,502.0,379.0,1812.5,2718.75,0.9913374185562134,0.9887557029724121,0.0,0.0,4000.0,6000.0
2,2155794,0.0,4933.0,3999.0,1066.0,3937.5,5531.25,0.990264892578125,0.9713960886001587,0.0,0.0,4000.0,6000.0
3,135114,1998.0,3207.0,474.0,350.0,2062.5,3468.75,0.9898778796195984,0.9877594113349915,0.0,0.0,4000.0,6000.0
4,134819,1999.0,3206.0,701.0,932.0,2062.5,3281.25,0.9892891645431519,0.9885915517807007,0.0,0.0,4000.0,6000.0
5,12487526,0.0,0.0,3991.0,5469.0,3562.5,3656.25,0.9890955090522766,0.9722421169281006,0.0,0.0,4000.0,6000.0
6,118788,1406.0,3240.0,385.0,420.0,1437.5,3468.75,0.988938570022583,0.9888899922370911,0.0,0.0,4000.0,6000.0
7,135052,1999.0,2613.0,473.0,943.0,2437.5,3468.75,0.9885308742523193,0.9879870414733887,0.0,0.0,4000.0,6000.0
8,132217,825.0,3472.0,472.0,375.0,1187.5,3656.25,0.9885187745094299,0.9884202480316162,0.0,0.0,4000.0,6000.0
9,746060,59.0,4179.0,1639.0,1259.0,1687.5,5343.75,0.9884953498840332,0.9746492505073547,0.0,0.0,4000.0,6000.0
10,141649,989.0,4000.0,1054.0,443.0,1937.5,4218.75,0.9884356260299683,0.987790584564209,0.0,0.0,4000.0,6000.0
11,118698,866.0,3240.0,926.0,420.0,1687.5,3656.25,0.9882625937461853,0.9879317283630371,0.0,0.0,4000.0,6000.0
12,125840,963.0,3550.0,439.0,950.0,1187.5,4406.25,0.9881013631820679,0.9851958751678467,0.0,0.0,4000.0,6000.0
13,146818,2595.0,2718.0,484.0,384.0,2812.5,3093.75,0.9880945086479187,0.9824234247207642,0.0,0.0,4000.0,6000.0
14,141703,1593.0,4000.0,450.0,442.0,1687.5,4218.75,0.9879476428031921,0.9881089329719543,0.0,0.0,4000.0,6000.0
15,141824,988.0,3268.0,1055.0,1175.0,1937.5,4406.25,0.9879289865493774,0.9874652028083801,0.0,0.0,4000.0,6000.0
16,125468,963.0,4102.0,439.0,398.0,1062.5,4218.75,0.9873725771903992,0.9837620854377747,0.0,0.0,4000.0,6000.0
17,126856,2289.0,3858.0,474.0,329.0,2562.5,4031.25,0.9872856736183167,0.9860666394233704,0.0,0.0,4000.0,6000.0
18,241538,3351.0,4886.0,573.0,536.0,3687.5,4968.75,0.9852913618087769,0.984474241733551,0.0,0.0,4000.0,6000.0
19,126594,770.0,504.0,356.0,822.0,1062.5,1218.75,0.984596312046051,0.984903872013092,0.0,0.0,4000.0,6000.0
20,126756,770.0,963.0,355.0,365.0,812.5,1218.75,0.984353244304657,0.9841805100440979,0.0,0.0,4000.0,6000.0
21,742312,58.0,4906.0,1640.0,532.0,937.5,4968.75,0.9841205477714539,0.9791563749313354,0.0,0.0,4000.0,6000.0
22,147188,2638.0,0.0,389.0,482.0,2687.5,281.25,0.9840022325515747,0.9853546023368835,0.0,0.0,4000.0,6000.0
