id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,13708003,9.0,0.0,3990.0,5974.0,2812.5,1218.75,0.9914273023605347,0.9791246056556702,0.0,0.0,4000.0,6000.0
1,115762,781.0,3420.0,347.0,449.0,812.5,3656.25,0.9911065697669983,0.9886267185211182,0.0,0.0,4000.0,6000.0
2,294936,3450.0,4530.0,549.0,645.0,3562.5,4968.75,0.9909304976463318,0.9875277280807495,0.0,0.0,4000.0,6000.0
3,109053,1645.0,2331.0,446.0,309.0,2062.5,2531.25,0.989928662776947,0.9882041811943054,0.0,0.0,4000.0,6000.0
4,109073,1327.0,3080.0,435.0,1005.0,1437.5,4031.25,0.9895946979522705,0.9856622815132141,0.0,0.0,4000.0,6000.0
5,117973,2076.0,3311.0,338.0,449.0,2187.5,3656.25,0.9895883798599243,0.9894174933433533,0.0,0.0,4000.0,6000.0
6,109087,1327.0,3765.0,434.0,320.0,1437.5,3843.75,0.9894437789916992,0.9860345125198364,0.0,0.0,4000.0,6000.0
7,114112,1442.0,2982.0,451.0,328.0,1812.5,3093.75,0.9893665909767151,0.9879106879234314,0.0,0.0,4000.0,6000.0
8,92583,962.0,2629.0,368.0,333.0,1062.5,2718.75,0.9892372488975525,0.9872277975082397,0.0,0.0,4000.0,6000.0
9,117116,2618.0,2537.0,344.0,436.0,2937.5,2718.75,0.9891870617866516,0.9891538619995117,0.0,0.0,4000.0,6000.0
10,114017,1442.0,2424.0,629.0,887.0,1687.5,3281.25,0.9891477823257446,0.9879518151283264,0.0,0.0,4000.0,6000.0
11,950737,0.0,4675.0,1738.0,585.0,1687.5,5156.25,0.9884355068206787,0.9812503457069397,0.0,0.0,4000.0,6000.0
12,114902,2683.0,3606.0,341.0,437.0,2812.5,3656.25,0.98825603723526,0.9877622723579407,0.0,0.0,4000.0,6000.0
13,115097,2683.0,2612.0,341.0,1432.0,2812.5,3843.75,0.9881396293640137,0.9872817993164062,0.0,0.0,4000.0,6000.0
14,92784,961.0,2425.0,1109.0,538.0,1062.5,2906.25,0.9880717992782593,0.9867755770683289,0.0,0.0,4000.0,6000.0
15,4859254,0.0,0.0,2782.0,1824.0,62.5,1781.25,0.9852260947227478,0.9841119647026062,0.0,0.0,4000.0,6000.0
16,91237,585.0,54.0,318.0,357.0,687.5,281.25,0.9852237701416016,0.9835680723190308,0.0,0.0,4000.0,6000.0
17,2913931,0.0,4688.0,3999.0,1311.0,1687.5,5906.25,0.984653890132904,0.972150444984436,0.0,0.0,4000.0,6000.0
18,89025,2201.0,0.0,329.0,343.0,2312.5,93.75,0.9840120077133179,0.9883416891098022,0.0,0.0,4000.0,6000.0
19,91815,983.0,34.0,317.0,376.0,1062.5,281.25,0.9832146167755127,0.9797800183296204,0.0,0.0,4000.0,6000.0
20,91053,194.0,77.0,314.0,305.0,437.5,281.25,0.9830946326255798,0.9854280948638916,0.0,0.0,4000.0,6000.0
21,93192,1383.0,16.0,321.0,314.0,1437.5,281.25,0.9819273352622986,0.9815937280654907,0.0,0.0,4000.0,6000.0
22,115463,2112.0,2564.0,911.0,1481.0,2812.5,4031.25,0.9817984700202942,0.9848847985267639,0.0,0.0,4000.0,6000.0
23,94226,1790.0,0.0,322.0,646.0,2062.5,93.75,0.9816694855690002,0.9811379909515381,0.0,0.0,4000.0,6000.0
24,92554,155.0,826.0,322.0,312.0,437.5,1031.25,0.9813947677612305,0.9834077954292297,0.0,0.0,4000.0,6000.0
25,94806,1790.0,0.0,322.0,350.0,1812.5,93.75,0.9809056520462036,0.98160719871521,0.0,0.0,4000.0,6000.0
26,93949,552.0,803.0,324.0,318.0,812.5,1031.25,0.980805516242981,0.982505738735199,0.0,0.0,4000.0,6000.0
27,103112,2208.0,725.0,338.0,318.0,2437.5,843.75,0.9801069498062134,0.9812190532684326,0.0,0.0,4000.0,6000.0
28,117374,1664.0,2425.0,1298.0,1528.0,2937.5,2906.25,0.9798454642295837,0.9862601161003113,0.0,0.0,4000.0,6000.0
29,99026,2205.0,344.0,332.0,314.0,2437.5,468.75,0.9796009659767151,0.983205258846283,0.0,0.0,4000.0,6000.0
30,107115,2214.0,1119.0,343.0,325.0,2437.5,1218.75,0.9794694185256958,0.9785926938056946,0.0,0.0,4000.0,6000.0
31,91654,570.0,361.0,321.0,378.0,687.5,656.25,0.9793810248374939,0.9796059727668762,0.0,0.0,4000.0,6000.0
32,95948,1788.0,367.0,326.0,311.0,1812.5,468.75,0.9787944555282593,0.9804049134254456,0.0,0.0,4000.0,6000.0
33,99068,1367.0,761.0,330.0,383.0,1687.5,843.75,0.9779755473136902,0.9735788702964783,0.0,0.0,4000.0,6000.0
34,106586,1783.0,1132.0,337.0,331.0,2062.5,1406.25,0.9771665930747986,0.9822521209716797,0.0,0.0,4000.0,6000.0
35,91278,194.0,76.0,314.0,662.0,437.5,93.75,0.9769819974899292,0.9817814826965332,0.0,0.0,4000.0,6000.0
36,100391,1787.0,743.0,330.0,319.0,2062.5,843.75,0.9764912724494934,0.977897047996521,0.0,0.0,4000.0,6000.0
37,95098,957.0,785.0,324.0,312.0,1062.5,1031.25,0.9760717153549194,0.9797484278678894,0.0,0.0,4000.0,6000.0
