id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,13674878,9.0,0.0,3990.0,5280.0,3062.5,2343.75,0.993819534778595,0.9799984693527222,0.0,0.0,4000.0,6000.0
1,299763,3442.0,4579.0,557.0,648.0,3687.5,5156.25,0.9921351671218872,0.9887343645095825,0.0,0.0,4000.0,6000.0
2,4893761,0.0,0.0,2789.0,1850.0,2687.5,1593.75,0.9908246397972107,0.9858918190002441,0.0,0.0,4000.0,6000.0
3,156952,1085.0,3363.0,580.0,1069.0,1437.5,4406.25,0.9902122616767883,0.9887669086456299,0.0,0.0,4000.0,6000.0
4,147532,1427.0,2519.0,458.0,1248.0,1437.5,3468.75,0.9901374578475952,0.9892394542694092,0.0,0.0,4000.0,6000.0
5,149463,2025.0,2724.0,423.0,463.0,2062.5,2906.25,0.9897856116294861,0.9899800419807434,0.0,0.0,4000.0,6000.0
6,147201,1116.0,3337.0,769.0,942.0,1812.5,3468.75,0.9896683692932129,0.9893791079521179,0.0,0.0,4000.0,6000.0
7,156621,1085.0,4002.0,471.0,428.0,1187.5,4218.75,0.9896621704101562,0.9885658621788025,0.0,0.0,4000.0,6000.0
8,147310,1434.0,3336.0,451.0,431.0,1562.5,3468.75,0.9894931316375732,0.9892156720161438,0.0,0.0,4000.0,6000.0
9,135078,1319.0,2485.0,369.0,464.0,1437.5,2531.25,0.9890185594558716,0.9896565675735474,0.0,0.0,4000.0,6000.0
10,88085,2304.0,3595.0,379.0,293.0,2562.5,3843.75,0.9887963533401489,0.9875420331954956,0.0,0.0,4000.0,6000.0
11,123700,617.0,2811.0,360.0,441.0,937.5,2906.25,0.9887034296989441,0.9876574873924255,0.0,0.0,4000.0,6000.0
12,119507,2752.0,2365.0,416.0,388.0,2812.5,2531.25,0.9880951642990112,0.9871387481689453,0.0,0.0,4000.0,6000.0
13,4910290,0.0,0.0,2789.0,2825.0,62.5,1781.25,0.9879088997840881,0.988198459148407,0.0,0.0,4000.0,6000.0
14,91011,1407.0,65.0,320.0,305.0,1687.5,281.25,0.9851714968681335,0.9848780632019043,0.0,0.0,4000.0,6000.0
15,2901515,0.0,4717.0,3999.0,1282.0,2687.5,5343.75,0.984826922416687,0.9532040953636169,0.0,0.0,4000.0,6000.0
16,926307,0.0,4700.0,1712.0,661.0,187.5,5156.25,0.9839258193969727,0.9786972999572754,0.0,0.0,4000.0,6000.0
17,93283,1811.0,45.0,322.0,368.0,2062.5,281.25,0.9834361672401428,0.9823625683784485,0.0,0.0,4000.0,6000.0
18,89832,613.0,103.0,318.0,304.0,687.5,281.25,0.9831889867782593,0.9828852415084839,0.0,0.0,4000.0,6000.0
19,89955,1008.0,85.0,319.0,300.0,1312.5,281.25,0.9823708534240723,0.98527592420578,0.0,0.0,4000.0,6000.0
20,93628,1811.0,46.0,322.0,645.0,2062.5,93.75,0.9822030067443848,0.979952871799469,0.0,0.0,4000.0,6000.0
21,91718,176.0,861.0,325.0,311.0,437.5,1031.25,0.9818615913391113,0.9833682775497437,0.0,0.0,4000.0,6000.0
22,96847,1384.0,737.0,330.0,389.0,1687.5,1031.25,0.9816432595252991,0.9783598780632019,0.0,0.0,4000.0,6000.0
23,95473,2219.0,28.0,327.0,362.0,2437.5,93.75,0.9812223315238953,0.9824019074440002,0.0,0.0,4000.0,6000.0
24,92973,575.0,843.0,324.0,308.0,812.5,1031.25,0.9802518486976624,0.9812273383140564,0.0,0.0,4000.0,6000.0
25,930232,0.0,4701.0,1713.0,1298.0,937.5,4781.25,0.9798611402511597,0.9740266799926758,0.0,0.0,4000.0,6000.0
26,90615,595.0,470.0,320.0,309.0,687.5,656.25,0.9792628884315491,0.9781889915466309,0.0,0.0,4000.0,6000.0
27,106232,1795.0,1176.0,338.0,327.0,2062.5,1406.25,0.9790679216384888,0.9823533296585083,0.0,0.0,4000.0,6000.0
28,94519,974.0,831.0,329.0,305.0,1062.5,1031.25,0.9789746999740601,0.9805213809013367,0.0,0.0,4000.0,6000.0
29,89212,225.0,119.0,315.0,305.0,437.5,281.25,0.9789209961891174,0.984021782875061,0.0,0.0,4000.0,6000.0
30,89791,991.0,84.0,336.0,730.0,1312.5,93.75,0.9785773754119873,0.9841731190681458,0.0,0.0,4000.0,6000.0
31,92960,1395.0,432.0,325.0,310.0,1687.5,656.25,0.9782522320747375,0.9800295829772949,0.0,0.0,4000.0,6000.0
