id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,14635706,8.0,0.0,3991.0,5291.0,2687.5,1781.25,0.9918115139007568,0.984809160232544,0.0,0.0,4000.0,6000.0
1,325099,3340.0,4600.0,641.0,648.0,3437.5,4968.75,0.988543689250946,0.9879162311553955,0.0,0.0,4000.0,6000.0
2,852280,0.0,4696.0,1600.0,611.0,1562.5,5156.25,0.9883748292922974,0.9800691604614258,0.0,0.0,4000.0,6000.0
3,4804923,0.0,0.0,2703.0,1848.0,1687.5,1781.25,0.9868291020393372,0.9840046763420105,0.0,0.0,4000.0,6000.0
4,57932,1999.0,2482.0,248.0,288.0,2062.5,2531.25,0.9858793616294861,0.9859944581985474,0.0,0.0,4000.0,6000.0
5,48498,1809.0,3443.0,227.0,276.0,1937.5,3656.25,0.9845867156982422,0.9846689105033875,0.0,0.0,4000.0,6000.0
6,92472,1746.0,52.0,324.0,359.0,1812.5,281.25,0.9842637181282043,0.981063187122345,0.0,0.0,4000.0,6000.0
7,60121,757.0,3391.0,295.0,296.0,812.5,3468.75,0.9841511249542236,0.9822482466697693,0.0,0.0,4000.0,6000.0
8,846125,0.0,4718.0,1600.0,1226.0,937.5,4968.75,0.9839133620262146,0.9782032370567322,0.0,0.0,4000.0,6000.0
9,95508,2157.0,32.0,324.0,316.0,2437.5,281.25,0.9836412668228149,0.9853633046150208,0.0,0.0,4000.0,6000.0
10,2841813,0.0,4727.0,3990.0,1272.0,2937.5,5906.25,0.9824932813644409,0.9616687893867493,0.0,0.0,4000.0,6000.0
11,90561,1343.0,73.0,320.0,302.0,1437.5,281.25,0.9822362661361694,0.9846224784851074,0.0,0.0,4000.0,6000.0
12,101893,2147.0,788.0,334.0,375.0,2437.5,843.75,0.9809224009513855,0.9786209464073181,0.0,0.0,4000.0,6000.0
13,107991,2143.0,1176.0,340.0,327.0,2437.5,1218.75,0.9806457161903381,0.9815569519996643,0.0,0.0,4000.0,6000.0
14,88213,554.0,110.0,321.0,373.0,812.5,281.25,0.9801715612411499,0.9798028469085693,0.0,0.0,4000.0,6000.0
15,93384,905.0,835.0,327.0,305.0,1187.5,1031.25,0.9801412224769592,0.9822408556938171,0.0,0.0,4000.0,6000.0
16,91035,508.0,851.0,322.0,312.0,562.5,1031.25,0.9801250696182251,0.9778410196304321,0.0,0.0,4000.0,6000.0
17,89053,947.0,91.0,319.0,306.0,1187.5,281.25,0.979965329170227,0.9804357290267944,0.0,0.0,4000.0,6000.0
18,86829,176.0,128.0,312.0,303.0,437.5,281.25,0.9794624447822571,0.9823542237281799,0.0,0.0,4000.0,6000.0
19,101516,2147.0,503.0,334.0,600.0,2312.5,1031.25,0.9789941310882568,0.9793437719345093,0.0,0.0,4000.0,6000.0
20,97277,1310.0,817.0,331.0,314.0,1562.5,1031.25,0.9786620736122131,0.9818968772888184,0.0,0.0,4000.0,6000.0
21,93693,1741.0,51.0,330.0,666.0,1937.5,93.75,0.9780905246734619,0.9738083481788635,0.0,0.0,4000.0,6000.0
22,94529,1736.0,426.0,326.0,305.0,1812.5,656.25,0.9780334830284119,0.9820827841758728,0.0,0.0,4000.0,6000.0
23,99509,1725.0,738.0,332.0,379.0,1937.5,1031.25,0.9778292179107666,0.9791383147239685,0.0,0.0,4000.0,6000.0
