id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,13321551,9.0,0.0,3981.0,5778.0,3062.5,1406.25,0.9924085140228271,0.9777690768241882,0.0,0.0,4000.0,6000.0
1,6602262,0.0,0.0,3070.0,2213.0,1937.5,2156.25,0.9896188378334045,0.9791880249977112,0.0,0.0,4000.0,6000.0
2,238706,3028.0,4919.0,573.0,530.0,3187.5,5343.75,0.9885922074317932,0.9827135801315308,0.0,0.0,4000.0,6000.0
3,2279626,0.0,4879.0,3999.0,1120.0,3937.5,5531.25,0.9885199666023254,0.9819900393486023,0.0,0.0,4000.0,6000.0
4,715045,14.0,4863.0,1624.0,562.0,562.5,4968.75,0.9872919321060181,0.9796637296676636,0.0,0.0,4000.0,6000.0
5,37740,1631.0,3121.0,254.0,183.0,1687.5,3281.25,0.9869611263275146,0.9830766916275024,0.0,0.0,4000.0,6000.0
6,134770,600.0,121.0,356.0,469.0,687.5,468.75,0.985383927822113,0.982345700263977,0.0,0.0,4000.0,6000.0
7,44138,2201.0,2863.0,268.0,204.0,2312.5,2906.25,0.9852997064590454,0.9851357340812683,0.0,0.0,4000.0,6000.0
8,48390,797.0,3454.0,277.0,233.0,937.5,3656.25,0.9852150678634644,0.983539342880249,0.0,0.0,4000.0,6000.0
9,145900,2450.0,86.0,385.0,391.0,2812.5,281.25,0.9849552512168884,0.9877369403839111,0.0,0.0,4000.0,6000.0
10,141631,1977.0,92.0,377.0,388.0,2312.5,281.25,0.9848408102989197,0.9874060153961182,0.0,0.0,4000.0,6000.0
11,41327,1924.0,4334.0,195.0,265.0,2062.5,4406.25,0.9842904806137085,0.9842786192893982,0.0,0.0,4000.0,6000.0
12,137775,2427.0,1055.0,378.0,460.0,2687.5,1218.75,0.9842547178268433,0.9791768193244934,0.0,0.0,4000.0,6000.0
13,136200,1052.0,112.0,363.0,472.0,1062.5,468.75,0.9841285943984985,0.9843842387199402,0.0,0.0,4000.0,6000.0
14,140842,2438.0,577.0,379.0,468.0,2812.5,656.25,0.9836409687995911,0.9716418981552124,0.0,0.0,4000.0,6000.0
15,35095,2219.0,3398.0,237.0,198.0,2312.5,3468.75,0.982964813709259,0.9826270937919617,0.0,0.0,4000.0,6000.0
16,48198,914.0,4112.0,280.0,216.0,937.5,4218.75,0.9828537702560425,0.9837624430656433,0.0,0.0,4000.0,6000.0
17,128635,601.0,597.0,351.0,449.0,687.5,843.75,0.9827073216438293,0.9776800870895386,0.0,0.0,4000.0,6000.0
18,137440,1968.0,580.0,375.0,466.0,2312.5,656.25,0.9826062917709351,0.9774226546287537,0.0,0.0,4000.0,6000.0
19,133970,1489.0,1521.0,364.0,461.0,1812.5,1593.75,0.9823392033576965,0.9679228663444519,0.0,0.0,4000.0,6000.0
20,35600,1060.0,2727.0,184.0,234.0,1187.5,2906.25,0.9822103977203369,0.9830975532531738,0.0,0.0,4000.0,6000.0
21,30384,1446.0,3646.0,213.0,181.0,1562.5,3656.25,0.9821840524673462,0.9791198372840881,0.0,0.0,4000.0,6000.0
