id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,13255649,8.0,0.0,3982.0,5901.0,3187.5,1218.75,0.9926631450653076,0.9780091643333435,0.0,0.0,4000.0,6000.0
1,700089,0.0,4960.0,1598.0,507.0,1562.5,5343.75,0.9900626540184021,0.9785515666007996,0.0,0.0,4000.0,6000.0
2,231489,3238.0,4904.0,560.0,527.0,3437.5,5343.75,0.9880460500717163,0.9820266366004944,0.0,0.0,4000.0,6000.0
3,2167438,9.0,4977.0,3990.0,1022.0,3812.5,5718.75,0.9878729581832886,0.9561632871627808,0.0,0.0,4000.0,6000.0
4,6659629,11.0,0.0,3143.0,3012.0,2937.5,2156.25,0.9877769947052002,0.9682345390319824,0.0,0.0,4000.0,6000.0
5,44029,1359.0,3354.0,260.0,237.0,1437.5,3468.75,0.9874497652053833,0.9850353002548218,0.0,0.0,4000.0,6000.0
6,41275,1859.0,3418.0,250.0,222.0,2062.5,3468.75,0.9873644709587097,0.9801377058029175,0.0,0.0,4000.0,6000.0
7,73766,1453.0,2746.0,330.0,312.0,1562.5,2906.25,0.9873431921005249,0.9854401350021362,0.0,0.0,4000.0,6000.0
8,59130,2386.0,3662.0,297.0,275.0,2437.5,3843.75,0.9870666861534119,0.9855775833129883,0.0,0.0,4000.0,6000.0
9,65677,817.0,3298.0,311.0,267.0,1062.5,3468.75,0.986609160900116,0.9848530888557434,0.0,0.0,4000.0,6000.0
10,73105,889.0,3851.0,337.0,282.0,937.5,4031.25,0.9865717887878418,0.9852791428565979,0.0,0.0,4000.0,6000.0
11,58944,2181.0,2775.0,289.0,273.0,2312.5,2906.25,0.9863648414611816,0.9853832721710205,0.0,0.0,4000.0,6000.0
12,59118,2067.0,4181.0,316.0,262.0,2187.5,4218.75,0.986024022102356,0.9836921095848083,0.0,0.0,4000.0,6000.0
13,137432,1135.0,72.0,367.0,813.0,1437.5,281.25,0.9860227108001709,0.9868024587631226,0.0,0.0,4000.0,6000.0
14,138199,2502.0,1034.0,379.0,466.0,2812.5,1218.75,0.9856492877006531,0.9835895299911499,0.0,0.0,4000.0,6000.0
15,55488,1547.0,3941.0,239.0,296.0,1687.5,4031.25,0.9855849146842957,0.9862222075462341,0.0,0.0,4000.0,6000.0
16,144559,2533.0,75.0,386.0,393.0,2562.5,281.25,0.9853047728538513,0.9877282381057739,0.0,0.0,4000.0,6000.0
