id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,13326473,0.0,0.0,3990.0,5800.0,1312.5,4031.25,0.9916020035743713,0.9821307063102722,0.0,0.0,4000.0,6000.0
1,135451,886.0,3704.0,364.0,492.0,937.5,3843.75,0.9907230734825134,0.9890061616897583,0.0,0.0,4000.0,6000.0
2,289504,3467.0,4538.0,532.0,651.0,3937.5,5156.25,0.9906989932060242,0.9891578555107117,0.0,0.0,4000.0,6000.0
3,110123,1395.0,2627.0,314.0,438.0,1687.5,2906.25,0.9902482628822327,0.9899798631668091,0.0,0.0,4000.0,6000.0
4,127873,1659.0,3269.0,454.0,1027.0,1937.5,4218.75,0.9901189804077148,0.9874181151390076,0.0,0.0,4000.0,6000.0
5,87245,1794.0,2052.0,353.0,328.0,2062.5,2156.25,0.9901037812232971,0.9869042634963989,0.0,0.0,4000.0,6000.0
6,100910,720.0,2983.0,341.0,407.0,812.5,3093.75,0.9896760582923889,0.9885416626930237,0.0,0.0,4000.0,6000.0
7,128045,1658.0,3933.0,455.0,363.0,1812.5,4218.75,0.9896265268325806,0.9876365661621094,0.0,0.0,4000.0,6000.0
8,127977,2355.0,3422.0,387.0,454.0,2437.5,3656.25,0.9890334606170654,0.9889573454856873,0.0,0.0,4000.0,6000.0
9,127808,1726.0,3363.0,1016.0,514.0,2562.5,3843.75,0.9890235662460327,0.9888492822647095,0.0,0.0,4000.0,6000.0
10,126221,1648.0,3255.0,469.0,373.0,1687.5,3468.75,0.9890190958976746,0.9886544346809387,0.0,0.0,4000.0,6000.0
11,95648,2091.0,2485.0,393.0,297.0,2187.5,2531.25,0.9889569878578186,0.9878442883491516,0.0,0.0,4000.0,6000.0
12,85332,2824.0,2858.0,317.0,357.0,2937.5,2906.25,0.9883512854576111,0.9859525561332703,0.0,0.0,4000.0,6000.0
13,101129,720.0,2238.0,341.0,1153.0,812.5,3281.25,0.9882029891014099,0.9879207611083984,0.0,0.0,4000.0,6000.0
14,94211,873.0,2201.0,404.0,289.0,1187.5,2343.75,0.9867398738861084,0.9866276979446411,0.0,0.0,4000.0,6000.0
15,931193,0.0,4670.0,1751.0,558.0,1062.5,5156.25,0.9862507581710815,0.9722989201545715,0.0,0.0,4000.0,6000.0
16,4843456,0.0,0.0,2802.0,1807.0,62.5,1593.75,0.9855656027793884,0.978929340839386,0.0,0.0,4000.0,6000.0
17,938730,0.0,4648.0,1750.0,804.0,1437.5,5156.25,0.9851682186126709,0.973792314529419,0.0,0.0,4000.0,6000.0
18,89991,622.0,47.0,319.0,313.0,687.5,281.25,0.9850239753723145,0.984398603439331,0.0,0.0,4000.0,6000.0
19,91813,1015.0,25.0,320.0,366.0,1312.5,281.25,0.9835216999053955,0.9809021353721619,0.0,0.0,4000.0,6000.0
20,110694,738.0,2626.0,971.0,674.0,1687.5,2718.75,0.9828901886940002,0.9869429469108582,0.0,0.0,4000.0,6000.0
21,84685,2234.0,0.0,329.0,267.0,2312.5,93.75,0.9823448657989502,0.9877952933311462,0.0,0.0,4000.0,6000.0
22,941076,0.0,3736.0,1751.0,1715.0,1687.5,4781.25,0.9822085499763489,0.9759135246276855,0.0,0.0,4000.0,6000.0
23,107233,2235.0,1113.0,342.0,399.0,2562.5,1218.75,0.9819435477256775,0.976436972618103,0.0,0.0,4000.0,6000.0
24,935631,0.0,4658.0,1750.0,1236.0,937.5,4781.25,0.9819115400314331,0.9657357335090637,0.0,0.0,4000.0,6000.0
25,90033,616.0,47.0,325.0,669.0,687.5,93.75,0.9815996289253235,0.982610821723938,0.0,0.0,4000.0,6000.0
26,89262,238.0,72.0,312.0,310.0,437.5,281.25,0.9815734028816223,0.9856494665145874,0.0,0.0,4000.0,6000.0
27,92693,582.0,798.0,323.0,364.0,687.5,1031.25,0.9812374711036682,0.9810590744018555,0.0,0.0,4000.0,6000.0
28,93477,1416.0,0.0,320.0,311.0,1687.5,93.75,0.9809200763702393,0.9807121753692627,0.0,0.0,4000.0,6000.0
29,90685,1821.0,0.0,324.0,341.0,2062.5,93.75,0.9804040789604187,0.9845821261405945,0.0,0.0,4000.0,6000.0
30,104039,2235.0,716.0,337.0,322.0,2437.5,843.75,0.9800963997840881,0.9816110730171204,0.0,0.0,4000.0,6000.0
31,87701,1793.0,2051.0,659.0,686.0,1812.5,2156.25,0.9798210859298706,0.9846230149269104,0.0,0.0,4000.0,6000.0
32,90326,192.0,822.0,317.0,311.0,437.5,1031.25,0.9796381592750549,0.9838784337043762,0.0,0.0,4000.0,6000.0
33,99018,2237.0,329.0,330.0,317.0,2562.5,468.75,0.9795296788215637,0.9788872003555298,0.0,0.0,4000.0,6000.0
34,98773,1392.0,753.0,329.0,388.0,1687.5,843.75,0.9793070554733276,0.9747529625892639,0.0,0.0,4000.0,6000.0
