id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,14505406,0.0,0.0,3999.0,5333.0,1437.5,1968.75,0.994436502456665,0.9903998970985413,0.0,0.0,4000.0,6000.0
1,297438,3417.0,4599.0,582.0,626.0,3687.5,5156.25,0.9922968745231628,0.9876251220703125,0.0,0.0,4000.0,6000.0
2,4953764,0.0,0.0,2820.0,1803.0,2687.5,1593.75,0.9884405136108398,0.983728289604187,0.0,0.0,4000.0,6000.0
3,53969,2226.0,3607.0,255.0,291.0,2437.5,3656.25,0.9869558811187744,0.9848668575286865,0.0,0.0,4000.0,6000.0
4,44575,1482.0,3419.0,210.0,267.0,1562.5,3468.75,0.9868930578231812,0.9865611791610718,0.0,0.0,4000.0,6000.0
5,48370,1761.0,2972.0,257.0,269.0,1812.5,3093.75,0.9864961504936218,0.9831689596176147,0.0,0.0,4000.0,6000.0
6,50520,1575.0,4158.0,286.0,247.0,1687.5,4218.75,0.9853075742721558,0.9830814599990845,0.0,0.0,4000.0,6000.0
7,95661,621.0,22.0,326.0,309.0,687.5,281.25,0.9841377139091492,0.9849091172218323,0.0,0.0,4000.0,6000.0
8,96248,1025.0,0.0,327.0,386.0,1312.5,281.25,0.9839997887611389,0.9783039689064026,0.0,0.0,4000.0,6000.0
9,94877,2261.0,0.0,328.0,291.0,2437.5,93.75,0.983066976070404,0.9878546595573425,0.0,0.0,4000.0,6000.0
10,108896,2260.0,1151.0,341.0,326.0,2562.5,1218.75,0.982461154460907,0.9676533341407776,0.0,0.0,4000.0,6000.0
11,97344,179.0,800.0,330.0,319.0,437.5,1031.25,0.9815927147865295,0.981630265712738,0.0,0.0,4000.0,6000.0
12,922147,0.0,4689.0,1762.0,666.0,312.5,5156.25,0.9814567565917969,0.9787464737892151,0.0,0.0,4000.0,6000.0
13,95107,222.0,31.0,322.0,309.0,437.5,281.25,0.9813232421875,0.9822647571563721,0.0,0.0,4000.0,6000.0
14,106185,2260.0,690.0,336.0,453.0,2562.5,843.75,0.980790376663208,0.9732062220573425,0.0,0.0,4000.0,6000.0
15,96878,237.0,20.0,711.0,368.0,937.5,281.25,0.9805995225906372,0.981481671333313,0.0,0.0,4000.0,6000.0
16,2808641,0.0,4699.0,3999.0,1300.0,2437.5,5343.75,0.9805617928504944,0.9584811925888062,0.0,0.0,4000.0,6000.0
17,927863,0.0,4689.0,1763.0,1310.0,1687.5,4968.75,0.979764461517334,0.9707432389259338,0.0,0.0,4000.0,6000.0
18,97248,584.0,791.0,330.0,314.0,687.5,1031.25,0.9793899655342102,0.9826199412345886,0.0,0.0,4000.0,6000.0
19,94798,222.0,31.0,322.0,662.0,312.5,93.75,0.9793492555618286,0.9802202582359314,0.0,0.0,4000.0,6000.0
20,98024,1435.0,0.0,325.0,309.0,1562.5,93.75,0.978972315788269,0.9876037836074829,0.0,0.0,4000.0,6000.0
21,102516,1412.0,766.0,335.0,676.0,1687.5,843.75,0.9784698486328125,0.9753897190093994,0.0,0.0,4000.0,6000.0
22,96355,604.0,404.0,329.0,312.0,687.5,656.25,0.9780148267745972,0.9786504507064819,0.0,0.0,4000.0,6000.0
23,102264,1412.0,765.0,335.0,323.0,1687.5,1031.25,0.9779683947563171,0.9801473021507263,0.0,0.0,4000.0,6000.0
24,97753,1423.0,382.0,328.0,379.0,1437.5,656.25,0.9773602485656738,0.9768540263175964,0.0,0.0,4000.0,6000.0
25,98999,996.0,780.0,332.0,312.0,1062.5,1031.25,0.9766522645950317,0.9791468977928162,0.0,0.0,4000.0,6000.0
26,98737,1841.0,373.0,328.0,310.0,1937.5,468.75,0.9765486717224121,0.9816805124282837,0.0,0.0,4000.0,6000.0
27,95594,1846.0,0.0,326.0,365.0,1937.5,93.75,0.9762570858001709,0.9821633696556091,0.0,0.0,4000.0,6000.0
28,100214,2261.0,365.0,331.0,309.0,2562.5,468.75,0.9752305150032043,0.9801151752471924,0.0,0.0,4000.0,6000.0
29,95084,202.0,415.0,328.0,311.0,437.5,656.25,0.9733675122261047,0.9806955456733704,0.0,0.0,4000.0,6000.0
30,104211,1834.0,757.0,334.0,320.0,2062.5,1031.25,0.9722641706466675,0.9789007902145386,0.0,0.0,4000.0,6000.0
31,106839,1828.0,784.0,338.0,693.0,2062.5,1406.25,0.9717581272125244,0.978771448135376,0.0,0.0,4000.0,6000.0
32,106513,1828.0,1155.0,337.0,322.0,1937.5,1406.25,0.9705057144165039,0.9785295128822327,0.0,0.0,4000.0,6000.0
33,97272,1012.0,392.0,330.0,373.0,1062.5,656.25,0.9694393277168274,0.9788108468055725,0.0,0.0,4000.0,6000.0
34,104514,562.0,869.0,337.0,695.0,812.5,1406.25,0.9685651063919067,0.9676992297172546,0.0,0.0,4000.0,6000.0
35,97999,1011.0,32.0,332.0,729.0,1312.5,656.25,0.9666823148727417,0.9777728319168091,0.0,0.0,4000.0,6000.0
36,104390,976.0,122.0,338.0,1437.0,1062.5,1406.25,0.9631531238555908,0.9739003777503967,0.0,0.0,4000.0,6000.0
37,98015,1429.0,0.0,332.0,761.0,1437.5,93.75,0.9571587443351746,0.9850492477416992,0.0,0.0,4000.0,6000.0
38,103068,155.0,1126.0,332.0,457.0,312.5,1406.25,0.9567040801048279,0.9528052806854248,0.0,0.0,4000.0,6000.0
39,4969119,0.0,0.0,2820.0,3860.0,2687.5,1218.75,0.9511405825614929,0.9648430347442627,0.0,0.0,4000.0,6000.0
40,20402,36.0,4823.0,207.0,275.0,187.5,4968.75,0.949353039264679,0.9672257304191589,0.0,0.0,4000.0,6000.0
41,25881,804.0,4867.0,174.0,277.0,812.5,4968.75,0.9463308453559875,0.9562637209892273,0.0,0.0,4000.0,6000.0
42,21889,1491.0,4890.0,167.0,285.0,1562.5,5156.25,0.9421281218528748,0.9601306319236755,0.0,0.0,4000.0,6000.0
43,13984,258.0,4820.0,116.0,289.0,312.5,4968.75,0.9412756562232971,0.9644260406494141,0.0,0.0,4000.0,6000.0
44,6587,1035.0,5859.0,73.0,111.0,1062.5,5906.25,0.9351208209991455,0.9764405488967896,0.0,0.0,4000.0,6000.0
45,6945,3653.0,5476.0,75.0,115.0,3687.5,5531.25,0.9135199785232544,0.9635077714920044,0.0,0.0,4000.0,6000.0
46,17491,1159.0,4881.0,157.0,278.0,1187.5,5156.25,0.8843889832496643,0.9673827290534973,0.0,0.0,4000.0,6000.0
47,17306,1159.0,4882.0,288.0,277.0,1312.5,5156.25,0.8410082459449768,0.955654501914978,0.0,0.0,4000.0,6000.0
