id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
41,94307,1366.0,360.0,323.0,307.0,1437.5,468.75,0.9710037112236023,0.9815264344215393,0.0,0.0,4000.0,6000.0
42,102780,929.0,783.0,333.0,754.0,1187.5,1406.25,0.9704889059066772,0.9704211950302124,0.0,0.0,4000.0,6000.0
43,26903,2203.0,1009.0,339.0,92.0,2437.5,1031.25,0.9678230285644531,0.972730278968811,0.0,0.0,4000.0,6000.0
44,3098491,0.0,4692.0,3999.0,1307.0,1687.5,5343.75,0.9676351547241211,0.952717661857605,0.0,0.0,4000.0,6000.0
45,99699,114.0,1111.0,332.0,457.0,187.5,1406.25,0.9651586413383484,0.9596494436264038,0.0,0.0,4000.0,6000.0
46,914631,0.0,4660.0,1715.0,1289.0,1187.5,4781.25,0.9632318615913391,0.9631550312042236,0.0,0.0,4000.0,6000.0
47,6891,1036.0,5816.0,74.0,111.0,1062.5,5906.25,0.9607211947441101,0.9725046753883362,0.0,0.0,4000.0,6000.0
48,100008,519.0,808.0,331.0,750.0,812.5,1406.25,0.959776759147644,0.970280110836029,0.0,0.0,4000.0,6000.0
49,3065495,0.0,5189.0,3999.0,810.0,1437.5,5531.25,0.9566700458526611,0.9739288091659546,0.0,0.0,4000.0,6000.0
50,25866,2199.0,619.0,332.0,93.0,2312.5,656.25,0.9562331438064575,0.964311420917511,0.0,0.0,4000.0,6000.0
51,25182,1779.0,638.0,329.0,338.0,2062.5,656.25,0.9530515074729919,0.971122682094574,0.0,0.0,4000.0,6000.0
52,4787996,0.0,0.0,2773.0,2853.0,2687.5,93.75,0.9518951177597046,0.9807390570640564,0.0,0.0,4000.0,6000.0
53,25099,1781.0,257.0,324.0,342.0,2062.5,281.25,0.9506018757820129,0.9654362797737122,0.0,0.0,4000.0,6000.0
54,117797,2112.0,0.0,91.0,1509.0,2187.5,1406.25,0.9481865167617798,0.9518610835075378,0.0,0.0,4000.0,6000.0
55,21838,1440.0,4818.0,171.0,288.0,1562.5,4968.75,0.9478190541267395,0.9678669571876526,0.0,0.0,4000.0,6000.0
56,20267,0.0,4803.0,320.0,275.0,62.5,4968.75,0.9454071521759033,0.9670745730400085,0.0,0.0,4000.0,6000.0
57,16803,355.0,4808.0,151.0,276.0,437.5,4968.75,0.9430080056190491,0.9621902704238892,0.0,0.0,4000.0,6000.0
58,8894,2798.0,5676.0,104.0,107.0,2812.5,5718.75,0.9402637481689453,0.9725116491317749,0.0,0.0,4000.0,6000.0
59,25635,2195.0,238.0,329.0,96.0,2312.5,281.25,0.9367709755897522,0.9579164385795593,0.0,0.0,4000.0,6000.0
60,25033,543.0,4809.0,170.0,281.0,687.5,4968.75,0.9341167211532593,0.9621568918228149,0.0,0.0,4000.0,6000.0
61,18574,1105.0,4816.0,160.0,284.0,1187.5,4968.75,0.9339495897293091,0.9662570357322693,0.0,0.0,4000.0,6000.0
62,39823,105.0,1577.0,544.0,98.0,437.5,1593.75,0.9286456108093262,0.9513904452323914,0.0,0.0,4000.0,6000.0
63,7144,1810.0,5839.0,77.0,115.0,1812.5,5906.25,0.9276311993598938,0.9592369198799133,0.0,0.0,4000.0,6000.0
64,3813,1299.0,4969.0,104.0,39.0,1312.5,4968.75,0.9248734712600708,0.969806432723999,0.0,0.0,4000.0,6000.0
65,25518,1372.0,273.0,323.0,97.0,1687.5,281.25,0.9239974617958069,0.9607330560684204,0.0,0.0,4000.0,6000.0
66,35657,3613.0,4853.0,386.0,207.0,3937.5,4968.75,0.9188107252120972,0.9500272870063782,0.0,0.0,4000.0,6000.0
67,3532,955.0,4967.0,105.0,38.0,1062.5,4968.75,0.91546231508255,0.9555125832557678,0.0,0.0,4000.0,6000.0
68,8492,3509.0,5640.0,110.0,127.0,3562.5,5718.75,0.9010221362113953,0.9518017172813416,0.0,0.0,4000.0,6000.0
69,5643,960.0,1589.0,144.0,45.0,1062.5,1593.75,0.8915162682533264,0.9646464586257935,0.0,0.0,4000.0,6000.0
70,5127,3299.0,5641.0,84.0,126.0,3312.5,5718.75,0.8811163306236267,0.9592812061309814,0.0,0.0,4000.0,6000.0
71,2558,439.0,5339.0,32.0,108.0,437.5,5343.75,0.878964364528656,0.9559218287467957,0.0,0.0,4000.0,6000.0
72,10030,3716.0,5642.0,95.0,124.0,3812.5,5718.75,0.8784235715866089,0.9668854475021362,0.0,0.0,4000.0,6000.0
73,26603,1778.0,1023.0,333.0,95.0,2062.5,1031.25,0.8765974640846252,0.9636927247047424,0.0,0.0,4000.0,6000.0
74,6661,3942.0,5642.0,57.0,128.0,3937.5,5718.75,0.8750277757644653,0.9596003890037537,0.0,0.0,4000.0,6000.0
75,3641,3160.0,5850.0,67.0,118.0,3187.5,5906.25,0.8629971146583557,0.9566971659660339,0.0,0.0,4000.0,6000.0
76,2999,1158.0,5820.0,36.0,110.0,1187.5,5906.25,0.8616741299629211,0.9533898234367371,0.0,0.0,4000.0,6000.0
77,7341,3402.0,5643.0,78.0,123.0,3437.5,5718.75,0.8294175267219543,0.9589187502861023,0.0,0.0,4000.0,6000.0
78,63440,1366.0,2893.0,638.0,871.0,1812.5,2906.25,0.8273278474807739,0.981663703918457,0.0,0.0,4000.0,6000.0
79,388976,2551.0,2612.0,1448.0,2537.0,3437.5,4781.25,0.8084636330604553,0.9607518315315247,0.0,0.0,4000.0,6000.0
